id	geonames_id	name	lat	lng	featureClass	featureCode	is_mention	is_focus	focus_level	focus_score
9738	423439	Kabezi	-3.7877	29.373	P	PPLL	0	1	cities	"2"""
9738	423439	Kabezi	-3.7877	29.373	P	PPLL	1	0	NA	NA
9738	425167	Muhuta	-3.7359	30.2545	P	PPLL	0	1	cities	"2"""
9738	425167	Muhuta	-3.7359	30.2545	P	PPLL	1	0	NA	NA
9738	425378	Bujumbura	-3.3822	29.3644	P	PPLC	0	1	cities	"4"""
9738	425378	Bujumbura	-3.3822	29.3644	P	PPLC	1	0	NA	NA
9738	425418	Kanyosha	-3.4148	29.4082	P	PPLL	1	0	NA	NA
9738	426700	Ruyigi	-3.47639	30.24861	P	PPLA	1	0	NA	NA
9738	7303940	"Bujumbura Rural Province"	-3.4627	29.46259	A	ADM1	1	0	NA	NA
47304	2210554	Sirte	31.20892	16.58866	P	PPLA	0	1	cities	"2"""
47304	2210554	Sirte	31.20892	16.58866	P	PPLA	1	0	NA	NA
4948	2403846	"Republic of Sierra Leone"	8.5	-11.5	A	PCLI	0	1	countries	"1"""
4948	2403846	"Republic of Sierra Leone"	8.5	-11.5	A	PCLI	1	0	NA	NA
4948	2963597	Ireland	53	-8	A	PCLI	0	1	countries	1
4948	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
83144	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	1
83144	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
3013	1110446	"Mandato Bāgh"	33.6127	70.59536	P	PPL	0	1	cities	"1"""
3013	1110446	"Mandato Bāgh"	33.6127	70.59536	P	PPL	1	0	NA	NA
3013	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	0	1	countries	3
3013	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	1	0	NA	NA
3013	933773	Gaborone	-24.65451	25.90859	P	PPLC	0	1	cities	"1"""
3013	933773	Gaborone	-24.65451	25.90859	P	PPLC	1	0	NA	NA
3013	933860	"Republic of Botswana"	-22	24	A	PCLI	1	0	NA	NA
33128	2638360	Scotland	56	-4	A	ADM1	0	1	states	"1"""
33128	2638360	Scotland	56	-4	A	ADM1	1	0	NA	NA
33128	2963597	Ireland	53	-8	A	PCLI	0	1	countries	4
33128	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
3655	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	0	1	countries	1
3655	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
3655	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	0	1	countries	"1"""
3655	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	1	0	NA	NA
82273	51537	Somalia	6	48	A	PCLI	0	1	countries	3
82273	51537	Somalia	6	48	A	PCLI	1	0	NA	NA
416	2061327	"State of South Australia"	-30	135	A	ADM1	0	1	states	"1"""
416	8786534	Sahara	-37.1112	140.10732	S	HMSD	1	0	NA	NA
33125	2963597	Ireland	53	-8	A	PCLI	0	1	countries	1
33125	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
27580	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	1
27580	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
23698	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	0	1	countries	1
23698	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	1	0	NA	NA
23698	49518	"Republic of Rwanda"	-2	30	A	PCLI	0	1	countries	"1"""
23698	49518	"Republic of Rwanda"	-2	30	A	PCLI	1	0	NA	NA
81370	51537	Somalia	6	48	A	PCLI	0	1	countries	2
81370	51537	Somalia	6	48	A	PCLI	1	0	NA	NA
1236	2155400	"State of New South Wales"	-33	146	A	ADM1	0	1	states	"1"""
1236	8780730	Korea	-30.77313	149.79761	S	HMSD	1	0	NA	NA
76359	2250805	Kaolack	14.1825	-16.25333	P	PPLA	0	1	cities	"2"""
76359	2250805	Kaolack	14.1825	-16.25333	P	PPLA	1	0	NA	NA
34014	6251999	Canada	60.10867	-113.64258	A	PCLI	0	1	countries	2
34014	6251999	Canada	60.10867	-113.64258	A	PCLI	1	0	NA	NA
81658	3117735	Madrid	40.4165	-3.70256	P	PPLC	0	1	cities	"1"""
81658	3117735	Madrid	40.4165	-3.70256	P	PPLC	1	0	NA	NA
32920	2963597	Ireland	53	-8	A	PCLI	0	1	countries	2
32920	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
32556	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	2
32556	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
62238	2328926	"Federal Republic of Nigeria"	10	8	A	PCLI	0	1	countries	3
62238	2328926	"Federal Republic of Nigeria"	10	8	A	PCLI	1	0	NA	NA
91026	233346	Gulu	2.77457	32.29899	P	PPLA	0	1	cities	"3"""
91026	233346	Gulu	2.77457	32.29899	P	PPLA	1	0	NA	NA
91026	8197428	Laroo	2.79248	32.32648	L	LCTY	1	0	NA	NA
23617	2124956	Katangli	51.71703	143.224	P	PPL	0	1	cities	"1"""
23617	2124956	Katangli	51.71703	143.224	P	PPL	1	0	NA	NA
45792	2274688	"Nimba County"	6.75	-8.75	A	ADM1	0	1	states	"2"""
45792	2274688	"Nimba County"	6.75	-8.75	A	ADM1	1	0	NA	NA
42337	2638360	Scotland	56	-4	A	ADM1	0	1	states	"1"""
42337	2638360	Scotland	56	-4	A	ADM1	1	0	NA	NA
42337	2963597	Ireland	53	-8	A	PCLI	0	1	countries	3
42337	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
72774	2252753	Diamniadio	14.06667	-16.58333	P	PPL	1	0	NA	NA
72774	2253354	Dakar	14.6937	-17.44406	P	PPLC	0	1	cities	"4"""
72774	2253354	Dakar	14.6937	-17.44406	P	PPLC	1	0	NA	NA
63967	2328926	"Federal Republic of Nigeria"	10	8	A	PCLI	0	1	countries	1
63967	2328926	"Federal Republic of Nigeria"	10	8	A	PCLI	1	0	NA	NA
58931	2440476	"Republic of Niger"	18	9	A	PCLI	0	1	countries	2
58931	2440476	"Republic of Niger"	18	9	A	PCLI	1	0	NA	NA
92066	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	1
92066	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
8605	5647469	"Cut Bank"	48.63304	-112.32616	P	PPLA2	0	1	cities	"2"""
8605	5647469	"Cut Bank"	48.63304	-112.32616	P	PPLA2	1	0	NA	NA
76436	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	0	1	countries	1
76436	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
96042	233346	Gulu	2.77457	32.29899	P	PPLA	0	1	cities	"1"""
96042	233346	Gulu	2.77457	32.29899	P	PPLA	1	0	NA	NA
87410	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	3
87410	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
28399	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	1
28399	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
78836	2403846	"Republic of Sierra Leone"	8.5	-11.5	A	PCLI	0	1	countries	1
78836	2403846	"Republic of Sierra Leone"	8.5	-11.5	A	PCLI	1	0	NA	NA
33042	2403846	"Republic of Sierra Leone"	8.5	-11.5	A	PCLI	0	1	countries	1
33042	2403846	"Republic of Sierra Leone"	8.5	-11.5	A	PCLI	1	0	NA	NA
87849	380308	Abyei	9.59525	28.43493	P	PPL	0	1	cities	"3"""
87849	380308	Abyei	9.59525	28.43493	P	PPL	1	0	NA	NA
34360	1139390	"Jarī Rah"	32.22415	62.54627	T	MTS	1	0	NA	NA
34360	1142263	Farāh	32.5	62.5	A	ADM1	0	1	states	"1"""
34360	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	"1"""
34360	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
91957	232422	Kampala	0.31628	32.58219	P	PPLC	0	1	cities	"1"""
91957	232422	Kampala	0.31628	32.58219	P	PPLC	1	0	NA	NA
81345	51537	Somalia	6	48	A	PCLI	0	1	countries	2
81345	51537	Somalia	6	48	A	PCLI	1	0	NA	NA
81345	8220543	Puntland	9	49	L	RGN	1	0	NA	NA
84957	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	2
84957	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
26135	2635167	"United Kingdom of Great Britain and Northern Ireland"	54.75844	-2.69531	A	PCLI	0	1	countries	1
26135	2635167	"United Kingdom of Great Britain and Northern Ireland"	54.75844	-2.69531	A	PCLI	1	0	NA	NA
26135	2963597	Ireland	53	-8	A	PCLI	0	1	countries	"1"""
26135	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
71163	49518	"Republic of Rwanda"	-2	30	A	PCLI	0	1	countries	1
71163	49518	"Republic of Rwanda"	-2	30	A	PCLI	1	0	NA	NA
77513	6251999	Canada	60.10867	-113.64258	A	PCLI	0	1	countries	2
77513	6251999	Canada	60.10867	-113.64258	A	PCLI	1	0	NA	NA
6720	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	0	1	countries	1
6720	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	1	0	NA	NA
19754	2253354	Dakar	14.6937	-17.44406	P	PPLC	0	1	cities	"1"""
19754	2253354	Dakar	14.6937	-17.44406	P	PPLC	1	0	NA	NA
32861	2403846	"Republic of Sierra Leone"	8.5	-11.5	A	PCLI	0	1	countries	1
32861	2403846	"Republic of Sierra Leone"	8.5	-11.5	A	PCLI	1	0	NA	NA
13495	2434508	"Republic of Chad"	15	19	A	PCLI	0	1	countries	2
13495	2434508	"Republic of Chad"	15	19	A	PCLI	1	0	NA	NA
94076	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	1
94076	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
86041	184745	Nairobi	-1.28333	36.81667	P	PPLC	0	1	cities	"1"""
86041	184745	Nairobi	-1.28333	36.81667	P	PPLC	1	0	NA	NA
86041	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	"1"""
86041	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
51889	2453866	"Republic of Mali"	18	-2	A	PCLI	0	1	countries	1
51889	2453866	"Republic of Mali"	18	-2	A	PCLI	1	0	NA	NA
95361	2921044	"Federal Republic of Germany"	51.5	10.5	A	PCLI	0	1	countries	1
95361	2921044	"Federal Republic of Germany"	51.5	10.5	A	PCLI	1	0	NA	NA
54855	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	0	1	countries	1
54855	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
94465	231373	Kiira	0.33333	32.91667	H	STM	1	0	NA	NA
94465	234594	"Central Region"	0.5	32	A	ADM1	0	1	states	"1"""
23734	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	0	1	countries	2
23734	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	1	0	NA	NA
4574	7691268	Sambizanga	-6.07725	15.10728	P	PPL	0	1	cities	"1"""
4574	7691268	Sambizanga	-6.07725	15.10728	P	PPL	1	0	NA	NA
44775	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	2
44775	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
54012	2155400	"State of New South Wales"	-33	146	A	ADM1	0	1	states	"1"""
54012	8780730	Korea	-30.77313	149.79761	S	HMSD	1	0	NA	NA
85276	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
85276	408662	Jonglei	7.4	32.4	A	ADM1	0	1	states	"2"""
85276	408662	Jonglei	7.4	32.4	A	ADM1	1	0	NA	NA
85276	8533158	"Pochalla Airport"	7.17948	34.09676	S	AIRP	1	0	NA	NA
34370	1655842	"Lao People’s Democratic Republic"	18	105	A	PCLI	0	1	countries	2
34370	1655842	"Lao People’s Democratic Republic"	18	105	A	PCLI	1	0	NA	NA
81606	51537	Somalia	6	48	A	PCLI	0	1	countries	2
81606	8220543	Puntland	9	49	L	RGN	1	0	NA	NA
6031	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	0	1	countries	1
6031	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	1	0	NA	NA
3953	3351660	Benguela	-12.85399	13.92825	A	ADM1	0	1	states	"3"""
3953	3351660	Benguela	-12.85399	13.92825	A	ADM1	1	0	NA	NA
77972	3176269	Gavi	44.68627	8.80717	P	PPLA3	0	1	cities	"1"""
77972	3176269	Gavi	44.68627	8.80717	P	PPLA3	1	0	NA	NA
66952	49518	"Republic of Rwanda"	-2	30	A	PCLI	0	1	countries	2
66952	49518	"Republic of Rwanda"	-2	30	A	PCLI	1	0	NA	NA
14751	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	1
14751	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
2905	2240449	Luanda	-8.83682	13.23432	P	PPLC	1	0	NA	NA
2905	2988507	Paris	48.85341	2.3488	P	PPLC	0	1	cities	"2"""
2905	2988507	Paris	48.85341	2.3488	P	PPLC	1	0	NA	NA
2905	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	0	1	countries	3
2905	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	1	0	NA	NA
83142	379252	Khartoum	15.55177	32.53241	P	PPLC	0	1	cities	"1"""
83142	379252	Khartoum	15.55177	32.53241	P	PPLC	1	0	NA	NA
84642	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	2
84642	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
86472	1814991	"People’s Republic of China"	35	105	A	PCLI	1	0	NA	NA
86472	5023853	Darfur	44.05135	-94.83804	P	PPL	0	1	cities	"3"""
86472	5023853	Darfur	44.05135	-94.83804	P	PPL	1	0	NA	NA
40580	2372248	"Republic of Guinea-Bissau"	12	-15	A	PCLI	0	1	countries	1
40580	2372248	"Republic of Guinea-Bissau"	12	-15	A	PCLI	1	0	NA	NA
24738	222570	Ambouli	11.56944	43.13667	P	PPL	0	1	cities	"1"""
24738	222570	Ambouli	11.56944	43.13667	P	PPL	1	0	NA	NA
88210	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	4
88210	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
88210	376731	"Darfur Wilayat"	13	25	A	ADMD	1	0	NA	NA
56538	1040652	Maputo	-25.96553	32.58322	P	PPLC	0	1	cities	"2"""
56538	1040652	Maputo	-25.96553	32.58322	P	PPLC	1	0	NA	NA
82318	328195	Somaliland	8	45	L	RGN	1	0	NA	NA
82318	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	2
46067	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	0	1	countries	3
46067	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	1	0	NA	NA
51704	2449067	Timbuktu	16.77348	-3.00742	P	PPLA	0	1	cities	"1"""
51704	2449067	Timbuktu	16.77348	-3.00742	P	PPLA	1	0	NA	NA
51704	2456871	"Gourma Rharous"	16.87778	-1.92306	P	PPLA2	0	1	cities	"1"""
51704	2456871	"Gourma Rharous"	16.87778	-1.92306	P	PPLA2	1	0	NA	NA
96410	179068	"Trans Nzoia"	1.045	34.979	A	ADM1	0	1	states	"2"""
96410	193859	"Karamoja Farm"	1.01255	34.86751	S	FRM	1	0	NA	NA
89999	233346	Gulu	2.77457	32.29899	P	PPLA	0	1	cities	"1"""
89999	233346	Gulu	2.77457	32.29899	P	PPLA	1	0	NA	NA
89999	8197168	Amura	2.90189	32.07821	L	LCTY	1	0	NA	NA
75555	3144096	"Kingdom of Norway"	62	10	A	PCLI	0	1	countries	2
75555	3144096	"Kingdom of Norway"	62	10	A	PCLI	1	0	NA	NA
35815	2963597	Ireland	53	-8	A	PCLI	0	1	countries	3
35815	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
68300	202061	Kigali	-1.94995	30.05885	P	PPLC	1	0	NA	NA
68300	202217	Gitarama	-2.07444	29.75667	P	PPLA2	0	1	cities	"2"""
68300	202217	Gitarama	-2.07444	29.75667	P	PPLA2	1	0	NA	NA
68300	202557	Ngororero	-1.8628	29.62541	P	PPL	1	0	NA	NA
68300	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	1	0	NA	NA
68300	212508	"Lac Kivu"	-2	29.16667	H	LK	1	0	NA	NA
41309	5815135	Washington	47.50012	-120.50147	A	ADM1	0	1	states	"1"""
41309	5815135	Washington	47.50012	-120.50147	A	ADM1	1	0	NA	NA
93624	2963597	Ireland	53	-8	A	PCLI	0	1	countries	2
93624	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
50317	2453866	"Republic of Mali"	18	-2	A	PCLI	0	1	countries	1
50317	2453866	"Republic of Mali"	18	-2	A	PCLI	1	0	NA	NA
57144	10106507	"Cp Hotel"	5.4225	100.38118	S	HTL	1	0	NA	NA
57144	1733045	Malaysia	2.5	112.5	A	PCLI	0	1	countries	1
76054	3374333	Praia	14.93152	-23.51254	P	PPLC	0	1	cities	"1"""
76054	3374333	Praia	14.93152	-23.51254	P	PPLC	1	0	NA	NA
78230	2963597	Ireland	53	-8	A	PCLI	0	1	countries	1
78230	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
9713	5647469	"Cut Bank"	48.63304	-112.32616	P	PPLA2	0	1	cities	"1"""
9713	5647469	"Cut Bank"	48.63304	-112.32616	P	PPLA2	1	0	NA	NA
67036	203104	Byumba	-1.5763	30.0675	P	PPLA	0	1	cities	"1"""
67036	203104	Byumba	-1.5763	30.0675	P	PPLA	1	0	NA	NA
30680	328577	"Shewa Kifle Hāger"	9	39	A	ADMD	1	0	NA	NA
30680	444185	"Oromiya Region"	8	39	A	ADM1	0	1	states	"2"""
93352	234594	"Central Region"	0.5	32	A	ADM1	0	1	states	"3"""
93352	443363	"Rakai District"	-0.75773	31.5099	A	ADM2	1	0	NA	NA
73624	3017382	"Republic of France"	46	2	A	PCLI	0	1	countries	3
73624	3017382	"Republic of France"	46	2	A	PCLI	1	0	NA	NA
34234	444180	"Amhara Region"	11.5	38.5	A	ADM1	0	1	states	"1"""
34234	7670726	"North Gondar Zone"	12.65807	37.08837	A	ADM2	1	0	NA	NA
94033	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	3
94033	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
48644	5647469	"Cut Bank"	48.63304	-112.32616	P	PPLA2	0	1	cities	"3"""
48644	5647469	"Cut Bank"	48.63304	-112.32616	P	PPLA2	1	0	NA	NA
45678	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	0	1	countries	2
45678	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	1	0	NA	NA
83327	7909807	"South Sudan"	7.5	30	A	PCLI	0	1	countries	1
83327	7909807	"South Sudan"	7.5	30	A	PCLI	1	0	NA	NA
94411	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	1
94411	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
43622	932692	"Kingdom of Lesotho"	-29.5	28.25	A	PCLI	0	1	countries	1
43622	932692	"Kingdom of Lesotho"	-29.5	28.25	A	PCLI	1	0	NA	NA
92116	228214	Namayumba	0.52889	32.24861	P	PPL	0	1	cities	"1"""
92116	228214	Namayumba	0.52889	32.24861	P	PPL	1	0	NA	NA
96172	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	2
96172	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
96202	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	3
96202	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
28208	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	2
28208	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
21686	2792348	Limbourg	50.61222	5.9412	P	PPL	0	1	cities	"3"""
21686	2792348	Limbourg	50.61222	5.9412	P	PPL	1	0	NA	NA
22356	2321746	Tsofa	12.6483	4.99629	P	PPL	0	1	cities	"1"""
22356	2321746	Tsofa	12.6483	4.99629	P	PPL	1	0	NA	NA
30708	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	3
30708	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
9941	433561	"Republic of Burundi"	-3.5	30	A	PCLI	0	1	countries	2
9941	433561	"Republic of Burundi"	-3.5	30	A	PCLI	1	0	NA	NA
91135	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	1
91135	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
73765	2921044	"Federal Republic of Germany"	51.5	10.5	A	PCLI	0	1	countries	2
73765	2921044	"Federal Republic of Germany"	51.5	10.5	A	PCLI	1	0	NA	NA
65633	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	0	1	countries	2
65633	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	1	0	NA	NA
81271	328195	Somaliland	8	45	L	RGN	1	0	NA	NA
81271	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	2
97624	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	1
97624	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
47415	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	0	1	countries	1
47415	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	1	0	NA	NA
85375	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	1
85375	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
87825	2395504	"Atlantique Department"	6.66667	2.25	A	ADM1	1	0	NA	NA
87825	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
87825	377241	Bor	6.20593	31.55633	P	PPLA	0	1	cities	"1"""
87825	377241	Bor	6.20593	31.55633	P	PPLA	1	0	NA	NA
87639	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	1
87639	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
48943	2453866	"Republic of Mali"	18	-2	A	PCLI	0	1	countries	3
48943	2453866	"Republic of Mali"	18	-2	A	PCLI	1	0	NA	NA
1372	2589581	"People’s Democratic Republic of Algeria"	28	3	A	PCLI	0	1	countries	1
1372	2589581	"People’s Democratic Republic of Algeria"	28	3	A	PCLI	1	0	NA	NA
44022	1655842	"Lao People’s Democratic Republic"	18	105	A	PCLI	0	1	countries	3
44022	1655842	"Lao People’s Democratic Republic"	18	105	A	PCLI	1	0	NA	NA
44022	932692	"Kingdom of Lesotho"	-29.5	28.25	A	PCLI	1	0	NA	NA
28373	99237	"Republic of Iraq"	33	44	A	PCLI	0	1	countries	1
28373	99237	"Republic of Iraq"	33	44	A	PCLI	1	0	NA	NA
18296	216281	Goma	-1.67409	29.22845	P	PPLA	0	1	cities	"1"""
18296	216281	Goma	-1.67409	29.22845	P	PPLA	1	0	NA	NA
92466	227904	Nebbi	2.47826	31.08893	P	PPLA2	0	1	cities	"2"""
92466	227904	Nebbi	2.47826	31.08893	P	PPLA2	1	0	NA	NA
92466	229112	Moroto	2.53453	34.66659	P	PPLA2	0	1	cities	"2"""
92466	229112	Moroto	2.53453	34.66659	P	PPLA2	1	0	NA	NA
92466	230893	Kitgum	3.27833	32.88667	P	PPLA2	0	1	cities	"2"""
92466	230893	Kitgum	3.27833	32.88667	P	PPLA2	1	0	NA	NA
92466	233312	Hoima	1.43314	31.35241	P	PPLA2	0	1	cities	"2"""
92466	233312	Hoima	1.43314	31.35241	P	PPLA2	1	0	NA	NA
92466	233346	Gulu	2.77457	32.29899	P	PPLA	0	1	cities	"2"""
92466	233346	Gulu	2.77457	32.29899	P	PPLA	1	0	NA	NA
92466	235039	Arua	3.02013	30.91105	P	PPLA2	0	1	cities	"2"""
92466	235039	Arua	3.02013	30.91105	P	PPLA2	1	0	NA	NA
47164	2276600	Greenville	5.01111	-9.03889	P	PPLA	0	1	cities	"1"""
47164	2276600	Greenville	5.01111	-9.03889	P	PPLA	1	0	NA	NA
80547	51537	Somalia	6	48	A	PCLI	0	1	countries	2
80547	51537	Somalia	6	48	A	PCLI	1	0	NA	NA
61228	2347470	Bauchi	10.31344	9.84327	P	PPLA	0	1	cities	"1"""
61228	2347470	Bauchi	10.31344	9.84327	P	PPLA	1	0	NA	NA
9688	425551	Muramvya	-3.2682	29.6079	P	PPLA	0	1	cities	"3"""
9688	425551	Muramvya	-3.2682	29.6079	P	PPLA	1	0	NA	NA
55520	1040649	"Maputo Province"	-25.5	32.33333	A	ADM1	0	1	states	"1"""
55520	9254061	"Universidade Eduardo Mondlane"	-25.94935	32.59881	S	UNIV	1	0	NA	NA
34795	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	1
34795	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
80695	51537	Somalia	6	48	A	PCLI	0	1	countries	1
80695	51537	Somalia	6	48	A	PCLI	1	0	NA	NA
97899	232422	Kampala	0.31628	32.58219	P	PPLC	0	1	cities	"2"""
97899	232422	Kampala	0.31628	32.58219	P	PPLC	1	0	NA	NA
70876	149590	"United Republic of Tanzania"	-6	35	A	PCLI	0	1	countries	"1"""
70876	149590	"United Republic of Tanzania"	-6	35	A	PCLI	1	0	NA	NA
70876	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	1
70876	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
70876	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	"1"""
70876	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
70876	49518	"Republic of Rwanda"	-2	30	A	PCLI	0	1	countries	"1"""
70876	49518	"Republic of Rwanda"	-2	30	A	PCLI	1	0	NA	NA
76214	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	0	1	countries	2
76214	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
82250	51537	Somalia	6	48	A	PCLI	0	1	countries	2
82250	51537	Somalia	6	48	A	PCLI	1	0	NA	NA
1069	2589581	"People’s Democratic Republic of Algeria"	28	3	A	PCLI	0	1	countries	3
1069	2589581	"People’s Democratic Republic of Algeria"	28	3	A	PCLI	1	0	NA	NA
57962	2440476	"Republic of Niger"	18	9	A	PCLI	0	1	countries	2
57962	2440476	"Republic of Niger"	18	9	A	PCLI	1	0	NA	NA
9117	150442	"Rukwa Region"	-8	31.41667	A	ADM1	0	1	states	"1"""
9117	157056	Kirundi	-8.68333	31.65	T	HLL	1	0	NA	NA
9117	433561	"Republic of Burundi"	-3.5	30	A	PCLI	0	1	countries	2
9117	433561	"Republic of Burundi"	-3.5	30	A	PCLI	1	0	NA	NA
28245	5815135	Washington	47.50012	-120.50147	A	ADM1	0	1	states	"1"""
28245	5815135	Washington	47.50012	-120.50147	A	ADM1	1	0	NA	NA
24431	223816	"Republic of Djibouti"	11.83333	42.5	A	PCLI	0	1	countries	2
24431	223816	"Republic of Djibouti"	11.83333	42.5	A	PCLI	1	0	NA	NA
